date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
14-06-2002,NA,8.7852,-0.7071667,Boarded,"Gentil Port, Gabon",GAB,GAB,2.062784977,8.79574629,-0.691827081,NA,Bavaria,NA,Berthed,mappingpiracy
14-06-2002,NA,103.6051,1.2201,Boarded,"OPL Anchorage, Singapore Straits",SGP,SGP,10.85247381,103.6476343,1.308417059,NA,Kim Shun,NA,Anchored,mappingpiracy
14-06-2002,NA,116.8072,-1.2561667,Hijacked,"Balikpapan Anchorage, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Halia,NA,Anchored,mappingpiracy
15-06-2002,NA,50.1667,10.8333333,Hijacked,"Alula Cape, Somalia (Coordinates are located inland)",SOM,SOM,75.41499872,50.07252038,11.50873444,NA,Panagia Tinou,NA,Anchored,mappingpiracy
15-06-2002,NA,3.3867,6.4416667,Attempted,"Lagos Anchorage, Nigeria",NGA,NGA,0.371343847,3.384938998,6.444525458,NA,San Fernando,NA,Anchored,mappingpiracy
15-06-2002,NA,-48.4967,-1.46,Boarded,"Belem Inner Anchorage, Brazil",BRA,BRA,0.150877507,-48.49657142,-1.461358331,NA,Natalie Bolten,NA,Anchored,mappingpiracy
17-06-2002,NA,121.51,6.2733333,Boarded,"Off Jolo Island, Philippines",PHL,PHL,32.50053873,121.4034937,5.999457098,NA,SM 88,NA,Steaming,mappingpiracy
18-06-2002,NA,47.2667,-13.3,Hijacked,Madagascar,MDG,MDG,76.7609324,47.90430749,-13.60320403,NA,Manga Be,NA,Steaming,mappingpiracy
18-06-2002,NA,117.5833,-0.002,Attempted,"Bontang Pilot Boarding Ground, Indonesia",IDN,IDN,6.338889,117.5290633,-0.0194638,NA,Polar Bird,NA,Anchored,mappingpiracy
18-06-2002,NA,117.5833,-0.002,Attempted,"Bontang Pilot Boarding Ground, Indonesia",IDN,IDN,6.338889,117.5290633,-0.0194638,NA,Polar Bird,NA,Anchored,mappingpiracy
20-06-2002,NA,91.75,22.25,Attempted,"Chittagong Anchorage, Bangladesh",BGD,BGD,2.507965943,91.77165775,22.26032136,NA,Beluga Superstition,NA,Anchored,mappingpiracy
20-06-2002,NA,116.4167,-3.7,Boarded,"Sebuku Anchorage, Indonesia",IDN,IDN,7.501383814,116.3859969,-3.639580988,NA,Doric Trident,NA,Anchored,mappingpiracy
22-06-2002,NA,91.768,22.2145,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,3.259423867,91.78711999,22.2379418,NA,Togo Charm,NA,NA,mappingpiracy
23-06-2002,NA,117.1383,-0.5401667,Boarded,"Samarinda Roads, Indonesia",IDN,IDN,33.74762115,117.2815048,-0.809177342,NA,Obi Wan,NA,Anchored,mappingpiracy
25-06-2002,NA,116.65,-1.8833333,Boarded,"Apar Bay, Indonesia",IDN,IDN,20.58295782,116.4665633,-1.907484633,NA,Alaknanda,NA,NA,mappingpiracy
27-06-2002,NA,106.9025,-6.0976667,Attempted,"Tanjung Priok, Jakarta, Indonesia",IDN,IDN,7.190381219,106.8377385,-6.102715753,NA,Prabhu Jivesh,NA,Anchored,mappingpiracy
27-06-2002,NA,-58.1717,6.8183333,Boarded,"Georgetown, Guyana (Used coordinates from other incidents)",GUY,GUY,0.394562381,-58.17369544,6.815375067,NA,Amer Annapurns,NA,Berthed,mappingpiracy
28-06-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage B, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Gati 2,NA,Anchored,mappingpiracy
28-06-2002,NA,112.8667,3.1833333,Boarded,"Bintulu Anchorage, Malaysia",MYS,MYS,12.66909826,112.8005477,3.09003327,NA,Paulina,NA,Anchored,mappingpiracy
30-06-2002,NA,119.9667,17.55,Attempted,"Off Luzon Island, Philippines",PHL,PHL,38.98426891,120.3338322,17.55638255,NA,ST Cloud,NA,Steaming,mappingpiracy
30-06-2002,NA,97.1333,5.1666667,Hijacked,"Exxon Mobil North Sumatra Offshore Gas Field, off North Aceh, Indonesia",IDN,IDN,3.711530884,97.16602624,5.173732815,NA,Pelangi Frontier,NA,Steaming,mappingpiracy
30-06-2002,NA,107.19,10.2333333,Boarded,"Vung Tau Outer Anchorage, Vietnam",VNM,VNM,14.92462387,107.1005966,10.33515046,NA,Santa Barbara,NA,Anchored,mappingpiracy
02-07-2002,NA,98.7007,3.7836667,Boarded,"Berth No.105, Belawan, Indonesia",IDN,IDN,2.482068608,98.71062259,3.803778387,NA,MMM Houston,NA,Berthed,mappingpiracy
03-07-2002,NA,-74.8405,11.062,Attempted,"Rio Magdalena Channel, Barranquilla, Colombia",COL,COL,0.528819177,-74.84533802,11.06212954,NA,EWL Venezuela,NA,Anchored,mappingpiracy
03-07-2002,NA,-58.1717,6.8183333,Boarded,"Demerara River, Georgetown, Guyana",GUY,GUY,0.394562381,-58.17369544,6.815375067,NA,Thor Kia,NA,Anchored,mappingpiracy
03-07-2002,NA,-58.1717,6.8183333,Attempted,"Demerara River Anchorage, Guyana",GUY,GUY,0.394562381,-58.17369544,6.815375067,NA,Thor Kis,NA,Anchored,mappingpiracy
03-07-2002,NA,98.7007,3.7836667,Attempted,"Pertamina Citra Jetty, Belawan, Indonesia",IDN,IDN,2.482068608,98.71062259,3.803778387,NA,Griya Asmat,NA,Berthed,mappingpiracy
03-07-2002,NA,112.7235,-7.2038333,Boarded,"Surabaya Anchorage, Indonesia",IDN,IDN,1.955988514,112.7295028,-7.220472915,NA,Schwyz,NA,Anchored,mappingpiracy
04-07-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Alpha Venture,NA,Steaming,mappingpiracy
04-07-2002,NA,117.1383,-0.5401667,Boarded,"Muara Berau Anchorage, Samarinda, Indonesia",IDN,IDN,33.74762115,117.2815048,-0.809177342,NA,Guiser Ana,NA,Anchored,mappingpiracy
05-07-2002,NA,117.5265,-0.1,Boarded,"Santan Anchorage, Indonesia",IDN,IDN,3.978096129,117.5073348,-0.069634698,NA,Genmar Hector,NA,Anchored,mappingpiracy
05-07-2002,NA,-0.8717,53.6928333,Boarded,"Goole Port, England, United Kingdom",GBR,GBR,9.631779331,-0.726470507,53.70062897,NA,NA,NA,Berthed,mappingpiracy
07-07-2002,NA,-77.1413,-12.0405,Boarded,"Callao Port, Peru (Located port coordinates)",PER,PER,1.511837325,-77.15510006,-12.03899505,NA,Pacific Rider,NA,Berthed,mappingpiracy
08-07-2002,NA,91.7667,22.1666667,Boarded,"Berth No.3 Chittagong Port, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Gati 2,NA,Berthed,mappingpiracy
09-07-2002,NA,-80.7192,-0.8856667,Boarded,"2nm off Manta Port, Ecuador (Measured 5km N of Manta Port)",ECU,ECU,5.038002785,-80.72224518,-0.931125514,NA,Madeleine,NA,Steaming,mappingpiracy
09-07-2002,NA,160.2646,-9.1,Attempted,"Florida Island, Soloman Islands",SLB,SLB,2.424661645,160.257579,-9.120782159,NA,Pegasus III,NA,Steaming,mappingpiracy
09-07-2002,NA,-17.4247,14.676,Boarded,"Dakar Pilot Station, Senegal",SEN,SEN,0.261033934,-17.42682858,14.67487214,NA,Maersk Piraeus,NA,Steaming,mappingpiracy
09-07-2002,NA,-78.9983,-8.2206667,Boarded,"Salaverry Roads, Peru (Located port coordinates)",PER,PER,1.429714864,-78.98574001,-8.217420554,NA,NA,NA,Anchored,mappingpiracy
11-07-2002,NA,-77.1413,-12.0405,Boarded,"Callao Roads, Peru (Used coordinates from other incidents)",PER,PER,1.511837325,-77.15510006,-12.03899505,NA,NA,NA,Anchored,mappingpiracy
11-07-2002,NA,117.538,0.0248333,Boarded,"Tanjung Merangas, E of Kalimantan Island, Indonesia",IDN,IDN,2.551015665,117.5168563,0.015936591,NA,Caribbean Frontier,NA,Anchored,mappingpiracy
12-07-2002,NA,91.7667,22.1666667,Boarded,"Berth No.2, Chittagong Port, Bangladesh",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Handy Humanity,NA,Berthed,mappingpiracy
13-07-2002,NA,80.305,13.1066667,Attempted,"Chennai Anchorage, India",IND,IND,0.951874563,80.31373132,13.10578034,NA,World Rule,NA,Anchored,mappingpiracy
14-07-2002,NA,106.8833,20.6333333,Boarded,"Haiphong Anchorage, Vietnam",VNM,VNM,9.433743613,106.8059188,20.67755768,NA,Anageia,NA,Anchored,mappingpiracy
14-07-2002,NA,117.5265,-0.1,Boarded,"Santan Anchorage, Indonesia",IDN,IDN,3.978096129,117.5073348,-0.069634698,NA,Hellas Constellation,NA,Anchored,mappingpiracy
14-07-2002,NA,117.1383,-0.5401667,Boarded,"Maura Berau Loading Anchorage, Samarinda, Indonesia",IDN,IDN,33.74762115,117.2815048,-0.809177342,NA,Cosmic Challenger,NA,Anchored,mappingpiracy
16-07-2002,NA,-70.03,18.4188333,Boarded,"Rio Haina, Dominican Republic (Located port coordinates)",DOM,DOM,1.640362846,-70.01659095,18.41136302,NA,NA,NA,Berthed,mappingpiracy
17-07-2002,NA,-89.3317,13.485,Boarded,"La Libertad, Ecuador (Located in El Salvador)",SLV,SLV,0.881787173,-89.32485918,13.48932526,NA,Zamora,NA,Anchored,mappingpiracy
17-07-2002,NA,107.0687,23.0656667,Boarded,"Vung Tau Outer Anchorage, Vietnam",VNM,CHN,185.6413749,107.7668563,21.52020905,NA,CEC Venture,NA,Anchored,mappingpiracy
18-07-2002,NA,-80.0867,-2.52,Boarded,"Guayaquil Outer Anchorage, Ecuador",ECU,ECU,4.446084967,-80.05553138,-2.545179946,NA,NA,NA,Steaming,mappingpiracy
20-07-2002,NA,117.5265,-0.1,Boarded,"Santan Anchorage, Indonesia",IDN,IDN,3.978096129,117.5073348,-0.069634698,NA,Lady Barbara,NA,Anchored,mappingpiracy
20-07-2002,NA,-70.03,18.4188333,Boarded,"Rio Haina Roads, Dominican Republic (Used coordinates from other incidents)",DOM,DOM,1.640362846,-70.01659095,18.41136302,NA,Carantee,NA,Steaming,mappingpiracy
20-07-2002,NA,-64.59,10.2428333,Boarded,"Pertigalete Bay, Guanta, Venezuela",VEN,VEN,1.250774046,-64.57990475,10.24811433,NA,Sol I,NA,Anchored,mappingpiracy
22-07-2002,NA,105.3657,-5.5583,Boarded,"Tarahan Port, Indonesia",IDN,IDN,1.14166515,105.3759872,-5.557712498,NA,Rubin Pearl,NA,Berthed,mappingpiracy
24-07-2002,NA,80.305,13.1066667,Boarded,"Chennai Anchorage, Tamil Nadu, India",IND,IND,0.951874563,80.31373132,13.10578034,NA,Boxer Captain Hook,NA,Anchored,mappingpiracy
24-07-2002,NA,89.5858,22.4855,Boarded,"Mongla Inner Anchorage, Bangladesh",BGD,BGD,17.07600142,89.62647546,22.33600495,NA,Kelso,NA,Anchored,mappingpiracy
25-07-2002,NA,119.2417,16.88,Attempted,"45m off Luzon Island, Philippines",PHL,PHL,83.13860289,119.8019312,16.35785554,NA,Great Immensity,NA,Steaming,mappingpiracy
25-07-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage, Bangladesh (Ysed coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Gaz Millennium,NA,Anchored,mappingpiracy
25-07-2002,NA,-0.8717,53.6928333,Boarded,"Goole Port, England, United Kingdom",GBR,GBR,9.631779331,-0.726470507,53.70062897,NA,NA,NA,NA,mappingpiracy
29-07-2002,NA,89.5858,22.4855,Boarded,"Mongla Mooring Buoy, Bangladesh",BGD,BGD,17.07600142,89.62647546,22.33600495,NA,Sea Crown,NA,Anchored,mappingpiracy
30-07-2002,NA,51.0667,11.8833333,Hijacked,Somalia,SOM,SOM,2.013821556,51.04883874,11.87864818,NA,Jenlil,NA,Steaming,mappingpiracy
31-07-2002,NA,121.0073,13.7418333,Boarded,"Batangas Anchorage, Philippines",PHL,PHL,3.827580846,121.0162867,13.77529532,NA,Front Tina,NA,Anchored,mappingpiracy
31-07-2002,NA,106.8883,-6.045,Attempted,"Jakarta Anchorage, Indonesia",IDN,IDN,8.489110947,106.8377385,-6.102715753,NA,Sunrise Ocean,NA,Anchored,mappingpiracy
01-08-2002,NA,-64.5333,10.2333333,Boarded,"Playa Conoma Anchorage, Venezuela",VEN,VEN,1.84482618,-64.54637611,10.24384186,NA,Jonathan,NA,Anchored,mappingpiracy
03-08-2002,NA,116.76,-1.4583333,Boarded,"SBM Lawi-Lawi, Indonesia",IDN,IDN,9.563154454,116.7397567,-1.374281508,NA,Commo JC Jimenez,NA,Berthed,mappingpiracy
06-08-2002,NA,-70.03,18.4188333,Boarded,"Rio Haina, Dominican Republic (Used coordinates from other incidents)",DOM,DOM,1.640362846,-70.01659095,18.41136302,NA,Glorgis Carras,NA,Berthed,mappingpiracy
09-08-2002,NA,117.1383,-0.5401667,Boarded,"Samarinda Anchorage, Maura Beram, Indonesia",IDN,IDN,33.74762115,117.2815048,-0.809177342,NA,Pandora P,NA,Anchored,mappingpiracy
13-08-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Star 2000,NA,Anchored,mappingpiracy
13-08-2002,NA,0.007,5.6258333,Boarded,"Tema Anchorage, Ghana",GHA,GHA,3.061197502,0.034515821,5.628363348,NA,Honour I,NA,Anchored,mappingpiracy
14-08-2002,NA,9.6667,4.0431667,Boarded,"Douala Port, Cameroon",CMR,CMR,1.430647464,9.675629102,4.033840236,NA,CEC Mirage,NA,Berthed,mappingpiracy
14-08-2002,NA,-17.3257,14.6018333,Attempted,"5.7m SE of Is de Goree, Dakar Anchorage, Senegal (Measured 10km SE of Is de Goree)",SEN,SEN,12.59346693,-17.28164629,14.70726146,NA,Stena Convey,NA,Anchored,mappingpiracy
14-08-2002,NA,116.8072,-1.2561667,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Sad Samudra,NA,Anchored,mappingpiracy
16-08-2002,NA,-64.657,10.2053333,Boarded,"Berth No.6, Puerto La Cruz, Venezuela",VEN,VEN,0.959339533,-64.65762285,10.19668203,NA,NA,NA,Berthed,mappingpiracy
20-08-2002,NA,106.75,10.6933333,Boarded,"Ho Chi Minh City, Vietnam",VNM,VNM,2.136005759,106.7672632,10.68431224,NA,Lok Pratima,NA,Anchored,mappingpiracy
20-08-2002,NA,117.1383,-0.5401667,Attempted,"Attaka Oilfield, off river mouth, Samarinda, Indonesia (Coded as Samarinda Port)",IDN,IDN,33.74762115,117.2815048,-0.809177342,NA,Egelantiersgracht,NA,Anchored,mappingpiracy
20-08-2002,NA,91.75,22.25,Attempted,"Chittagong Port, Bangladesh",BGD,BGD,2.507965943,91.77165775,22.26032136,NA,Gaz Millennium,NA,Berthed,mappingpiracy
20-08-2002,NA,89.5858,22.4855,Boarded,"Mongla Inner Anchorage, Bangladesh",BGD,BGD,17.07600142,89.62647546,22.33600495,NA,Sea Crown,NA,Steaming,mappingpiracy
20-08-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Pacific Spirit,NA,Steaming,mappingpiracy
21-08-2002,NA,91.75,22.25,Attempted,"Chittagong Port, Bangladesh",BGD,BGD,2.507965943,91.77165775,22.26032136,NA,Gaz Millennium,NA,Steaming,mappingpiracy
22-08-2002,NA,105.3657,-5.5583,Boarded,"Tarahan Anchorage, Indonesia",IDN,IDN,1.14166515,105.3759872,-5.557712498,NA,Alkyon,NA,Anchored,mappingpiracy
22-08-2002,NA,106.9025,-6.0976667,Boarded,"Tanjung Priok Anchorage, Indonesia",IDN,IDN,7.190381219,106.8377385,-6.102715753,NA,Jaladoot,NA,Anchored,mappingpiracy
24-08-2002,NA,9.6857,40.8096667,Boarded,"Puntaldia Sardegenia, Italy",ITA,ITA,0.366407544,9.689789259,40.81077709,NA,Pantarhei,NA,Anchored,mappingpiracy
25-08-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage A, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,NA,NA,Anchored,mappingpiracy
26-08-2002,NA,102.7892,1.692,Hijacked,"5nm off Batu Pahat Coast, Malacca Straits (Measured approximately 10km SW of Batu Pahat)",MYS,MYS,16.59327953,102.9231877,1.75787995,NA,NA,NA,Steaming,mappingpiracy
26-08-2002,NA,36.8765,-17.8756667,Boarded,"Quelimane Inner Anchorage, Mozambique",MOZ,MOZ,1.351154912,36.88795007,-17.88103607,NA,Songo,NA,Anchored,mappingpiracy
27-08-2002,NA,-64.657,10.2053333,Boarded,"Puero La Cruz PdVSA Terminal, Venezuela",VEN,VEN,0.959339533,-64.65762285,10.19668203,NA,NA,NA,Berthed,mappingpiracy
27-08-2002,NA,116.8072,-1.2561667,Boarded,"Balikpapan Port, Indonesia",IDN,IDN,1.485680703,116.8173934,-1.247491144,NA,Gas Fortune,NA,Berthed,mappingpiracy
27-08-2002,NA,154.6813,-5.4653333,Boarded,"Approximately 2nm S of Buka Passage, Papau New Guinea",PNG,PNG,2.407962203,154.6984156,-5.451918227,NA,Spirit of Wychwood,NA,Anchored,mappingpiracy
29-08-2002,NA,98.7007,3.7836667,Boarded,"Belawan Port, Indonesia",IDN,IDN,2.482068608,98.71062259,3.803778387,NA,Tai Ping,NA,Berthed,mappingpiracy
29-08-2002,NA,-66.0983,10.5275,Boarded,"Carnero Bay, Venezuela",VEN,VEN,1.533771822,-66.10240638,10.54075755,NA,Miss T,NA,Anchored,mappingpiracy
30-08-2002,NA,106.9368,10.3558333,Boarded,"10nm Vung Tau Anchorage, Vietnam (Measured approximately 10km E of Anchorage in shipping lanes)",VNM,VNM,4.264857331,106.9284774,10.39350007,NA,Independent Spirit,NA,Anchored,mappingpiracy
01-09-2002,NA,-64.59,10.2428333,Attempted,"Guanta Port, Venezuela",VEN,VEN,1.250774046,-64.57990475,10.24811433,NA,Industrial Century,NA,Berthed,mappingpiracy
02-09-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Anchorage, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Ulla,NA,NA,mappingpiracy
03-09-2002,NA,105.9922,-5.9531667,Boarded,"Merak Anchorage, Indonesia",IDN,IDN,3.737279898,105.9773055,-5.983493748,NA,Mandat Bersama,NA,Anchored,mappingpiracy
03-09-2002,NA,-58.1717,6.8183333,Boarded,"Georgetown Anchorage, Guyana (Used coordinates from other incidents)",GUY,GUY,0.394562381,-58.17369544,6.815375067,NA,Elsa,NA,Steaming,mappingpiracy
04-09-2002,NA,-70.03,18.4188333,Boarded,"Rio Haina Port, Dominican Republic (Used coordinates from other incidents)",DOM,DOM,1.640362846,-70.01659095,18.41136302,NA,Wijmers,NA,Berthed,mappingpiracy
06-09-2002,NA,101.9067,1.59,Hijacked,"Benkalis Straits, Indonesia",IDN,IDN,10.88282988,102.0044051,1.585679429,NA,Sandia II & Indo Ocean Marine VII,NA,Steaming,mappingpiracy
06-09-2002,NA,-77.1617,3.6566667,Boarded,"Inner Anchorage, Buena Ventura, Colombia",COL,COL,0.080958144,-77.16185462,3.655951239,NA,Essco Hope,NA,Anchored,mappingpiracy
07-09-2002,NA,-54.0245,5.5033333,Boarded,"St. Laurent Port, Guyana (Coded as St. Laurent du Maroni Port, French Guiana)",GUF,GUF,0.982185998,-54.03311113,5.505438544,NA,Kim,NA,Berthed,mappingpiracy
08-09-2002,NA,42.7,13.8,Attempted,Off Yemen,YEM,YEM,6.680796904,42.71924889,13.74262116,NA,Bow Cardinal,NA,Steaming,mappingpiracy
09-09-2002,NA,116.95,-1.3433333,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,11.46660832,116.9576929,-1.239922784,NA,Fatma Ana,NA,Anchored,mappingpiracy
10-09-2002,NA,104.5,1.4166667,Attempted,"Vicinity of Horsburgh Lighthouse and Tanjung Berakit, Singapore Straits",IDN,MYS,22.76429649,104.5756942,1.225409247,NA,Giseng,NA,Steaming,mappingpiracy
11-09-2002,NA,91.7667,22.1666667,Boarded,"Chittagong Roads, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Vincita,NA,NA,mappingpiracy
11-09-2002,NA,106.9025,-6.0976667,Boarded,"Tanjung Priok Anchorage, Indonesia",IDN,IDN,7.190381219,106.8377385,-6.102715753,NA,Cem Coaster,NA,Anchored,mappingpiracy
12-09-2002,NA,-64.59,10.2428333,Boarded,"Guanta Port, Venezuela",VEN,VEN,1.250774046,-64.57990475,10.24811433,NA,Daniella,NA,Berthed,mappingpiracy
13-09-2002,NA,91.7,21.8666667,Boarded,"Kutubia Island, 40km from Cox's Bazar, Bangladesh",BGD,BGD,13.74256045,91.83253014,21.87669505,NA,NA,NA,Steaming,mappingpiracy
13-09-2002,NA,-5.5,5.2205,Boarded,"Outer Roadstead, Abidjan Port, Ivory Coast",CIV,CIV,11.03865426,-5.413929817,5.170314846,NA,Fotiy Krylov,NA,Anchored,mappingpiracy
13-09-2002,NA,39.645,-4.0483333,Boarded,"Mombasa Port, Kenya",KEN,KEN,2.417621437,39.65007572,-4.069594008,NA,Sea Elegance,NA,Steaming,mappingpiracy
14-09-2002,NA,125.6537,7.105,Attempted,"Davao Anchorage, Philippines",PHL,PHL,0.889821462,125.6461695,7.107855536,NA,Ocean Wind,NA,Berthed,mappingpiracy
14-09-2002,NA,116.95,-1.3433333,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,11.46660832,116.9576929,-1.239922784,NA,Seaoath,NA,Anchored,mappingpiracy
17-09-2002,NA,103.5917,-0.1166667,Hijacked,"Vicinity of Pulau Busung, Indonesia",IDN,IDN,2.223233372,103.575857,-0.104424738,NA,Usda Jaya & Bes-04,NA,Steaming,mappingpiracy
17-09-2002,NA,112.875,3.1666667,Boarded,"Kuala Semanok Bintulu, Malaysia",MYS,MYS,11.32094813,112.9743758,3.144232489,NA,Southern Odyssey,NA,NA,mappingpiracy
18-09-2002,NA,-70.03,18.4188333,Boarded,"Berth No.5, Rio Haina, Dominican Republic (Used coordinates from other incidents)",DOM,DOM,1.640362846,-70.01659095,18.41136302,NA,Daniella,NA,Berthed,mappingpiracy
20-09-2002,NA,-77.1617,3.6566667,Attempted,"Inner Anchorage, Buena Ventura, Colombia",COL,COL,0.080958144,-77.16185462,3.655951239,NA,Essco Hope,NA,Anchored,mappingpiracy
21-09-2002,NA,118.1,5.815,Boarded,"Sandakan Inner Anchorage, Malaysia",MYS,MYS,1.107892497,118.0959579,5.82416413,NA,Tate J,NA,Anchored,mappingpiracy
24-09-2002,NA,91.7667,22.1666667,Boarded,"Alpha Inner Anchorage, Area 3, Chittagong, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Handy Sea,NA,NA,mappingpiracy
24-09-2002,NA,116.95,-1.3433333,Boarded,"Balikpapan Terminal, Indonesia",IDN,IDN,11.46660832,116.9576929,-1.239922784,NA,Torm Marina,NA,Berthed,mappingpiracy
25-09-2002,NA,116.95,-1.3433333,Boarded,"Balikpapan Roads, Indonesia",IDN,IDN,11.46660832,116.9576929,-1.239922784,NA,Torm Marina,NA,Anchored,mappingpiracy
27-09-2002,NA,107.0652,10.2755,Boarded,"Outer Roads Anchorage, off Vung Tau, Vietnam",VNM,VNM,5.797705285,107.0871688,10.32318757,NA,CEC Faith,NA,Anchored,mappingpiracy
28-09-2002,NA,103.3525,1.1905,Hijacked,"Pulau Ayu Kecil, Vicinity of Karmun Islands, Malacca Straits",IDN,IDN,6.741913199,103.3664657,1.131170966,NA,Nautica Kluang,NA,Steaming,mappingpiracy
29-09-2002,NA,-46.3538,-24.0903333,Boarded,"Santos Outer Anchorage No.3, Brazil",BRA,BRA,7.451025137,-46.38630124,-24.03004323,NA,Tarpon Santiago,NA,Anchored,mappingpiracy
01-10-2002,NA,104.7083,1.4333333,Boarded,"20nm from Horsburgh Lighthouse, Singapore Straits",IDN,IDN,27.19107637,104.5869247,1.219916083,NA,Melati Sutera,NA,Steaming,mappingpiracy
02-10-2002,NA,107.0687,23.0656667,Attempted,"Anchorage off Vung Tau Island, Vietnam",VNM,CHN,185.6413749,107.7668563,21.52020905,NA,Pacific Eagle,NA,Anchored,mappingpiracy
02-10-2002,NA,125.6537,7.105,Boarded,"Davao Port, Philippines",PHL,PHL,0.889821462,125.6461695,7.107855536,NA,Feyza,NA,Berthed,mappingpiracy
03-10-2002,NA,-51.0422,0.026,Boarded,"Santa, Macapa, Brazil",BRA,BRA,5.732528005,-51.01740475,0.071437893,NA,Bene,NA,Berthed,mappingpiracy
03-10-2002,NA,91.7667,22.1666667,Boarded,"Bravo Anchorage Area, Chittagong Port, Bangladesh (Used coordinates from other incidents)",BGD,BGD,5.008865018,91.81299889,22.18032461,NA,Samjin Sun,NA,Anchored,mappingpiracy
05-10-2002,NA,116.2765,-3.2061667,Boarded,"Pulau Laut, Kota Baru, Indonesia",IDN,IDN,1.701028876,116.2678329,-3.21884531,NA,Thetis,NA,Steaming,mappingpiracy
06-10-2002,NA,49.8333,14.8,Boarded,"Off Ash Shihr Port, Yemen",YEM,YEM,3.834939601,49.7985946,14.79218171,NA,Limburg,NA,Steaming,mappingpiracy
09-10-2002,NA,105.32,-5.5,Boarded,"Panjang Anchorage, Indonesia",IDN,IDN,3.898276777,105.3107202,-5.465997003,NA,Seaways 5,NA,Anchored,mappingpiracy
11-10-2002,NA,-77.205,-12.1283333,Boarded,"Port of Callao, Peru",PER,PER,1.488871853,-77.20439316,-12.11488761,NA,H. Kirkenes,NA,Berthed,mappingpiracy
11-10-2002,NA,101.4547,1.6855,Boarded,"Caltex Jetty No.2, Dumai, Indonesia",IDN,IDN,4.051521376,101.4270126,1.709295966,NA,Sad Samudra,NA,Berthed,mappingpiracy
12-10-2002,NA,97.2657,5.5812,Boarded,"100nm off Pulau Perak, Kuala Perlis, Malacca Straits",IDN,IDN,43.46113128,97.07433857,5.238154799,NA,PSF2315,NA,Steaming,mappingpiracy
13-10-2002,NA,112.6633,-7.1483333,Boarded,"Gresik, Indonesia",IDN,IDN,1.302869611,112.6583765,-7.137627863,NA,Emma,NA,Anchored,mappingpiracy
